,SAN,BTO_1,BKIA_0,BKIA,NTGY,TRE,ACX_0,ACX,FER,ACS,ELE_0,ELE,SAB,CRI,OHL,IBR,EBRO_0,EBRO_1,AMS,AENA,ITX,MTS,IAG,VIS_0,VIS,IBLA,BBVA,MAP,BME,CIE,MAS,IBE,ABG,ENG,SCYR_1,REP,ABE,ABG.P_0,ABG.P_1,ANA_0,ANA,EVA,GRF,CLNX,MRL,BKT,POP,ENC,IDR,SGRE_0,SGRE,MEL,TL5,REE,COL,JAZ,TEF,FCC,CABK,DIA,ALM,REE_0,CIN,LOR,UNF,ZEL,NHH_0,NHH_1,MAP_0,ALT,BTO_0,FAD,DRC,PRS_1,SCYR_0,TEM,CAR,AGS,COL_0,A3TV,SGC,PHM,SLR,FDR,ROVI
2006-07-26,3.9039217565,,,,9.2635655651,,8.5826588438,,4.6399791081,14.824169483,4.7915582188,,3.0999863402,,,,,,,,4.7098983931,,,,,1.67,6.8493976924,1.1778957785,,,,3.0545692688,,7.0007620548,17.34461006,7.8030165457,6.2792519074,,,71.512460526,,,,,,3.7368074444,19.03,,11.03,12.534903813,,,9.813301704,3.4292403827,,,4.7270189913,27.425643572,,,,,8.57,,9.08,,,11.015969043,,36.68,,24.87,,95.717577195,,,,,,10.84,23.9,,,,
2006-07-27,3.9820001916,,,,9.5726023327,,8.600067888,,4.5994198502,14.749750961,4.9908870406,,3.1414300078,,,,,,,,4.727119228,,,,,1.69,6.8796712734,1.1915130709,,,,3.1377382341,,7.0489956509,17.55603053,7.8155213795,6.2974526375,,,71.608579424,,,,,,3.7529491615,19.42,,11.12,12.510098593,,,10.01774549,3.4704397376,,,4.7936906272,27.379378991,,,,,8.51,,9.21,,,11.17671709,,36.17,,24.57,,100.12562351,,,,,,10.97,26.15,,,,
2006-07-28,4.0522707831,,,,9.9570139219,,8.7480447647,,4.5913079989,14.824169483,5.1212174242,,3.1497187412,,,,,,,,4.7529504806,,,,,1.6800000000000002,6.9553552258,1.1847044248,,,,3.145299049,,7.1110102756,17.377136286,7.7717544609,6.3156533678,,,72.036745427,,,,,,3.7852325949,19.42,,11.09,12.485293376,,,10.034782472,3.5492032092,,,4.7936906272,27.879036465,,,,,8.47,,9.45,,,10.959234439,,36.15,,27.03,,99.023611934,,,,,,10.96,25.77,,,,
2006-07-31,4.0366550961,,,,9.8213392432,,8.7306357203,,4.4696302249,14.846495039,5.1058844378,,3.1414300078,,,,,,,,4.7615608983,,,,,1.6800000000000002,6.9099448545,1.1915130709,,,,3.145299049,,7.0765577064,16.99495313,7.6404537014,6.2883522725,,,73.102791393,,,,,,3.8013743118,19.15,,10.88,12.41087772,,,9.8558941591,3.5189095658,,,4.7870234635,27.629207728,,,,,8.28,,9.36,,,11.129438253,,36.2,,26.68,,98.708751482,,,,,,10.88,25.8,,,,
2006-08-01,3.9663845045,10.73,,,9.7459644232,,8.6261814545,,4.4939657797,14.734867259,5.0445524926,,3.1082750737,,,,,,,,4.7529504806,,,,,1.67,6.8266925067,1.1778957785,,,,3.1377382341,,7.035214624,16.99495313,7.6404537014,6.242850447,,,72.071697754,,,,,,3.7690908781,19.03,,10.94,12.534903813,,,9.9410790703,3.4983098887,,,4.7403533183,27.379378991,,,,,8.32,,9.29,,,10.968690207,,35.93,,27.38,,99.023611934,,,,,,10.71,25.5,,,,
2006-08-02,4.0366550961,10.81,,,9.8364142058,,8.7654538089,,4.5101894827999995,14.973006526,5.0982179447,,3.1248525408,,,,,,,,4.8218338209,,,,,1.7000000000000002,6.9553552258,1.1915130709,,,,3.145299049,,7.1179007893,17.141321147,7.7842592946,6.2792519074,,,74.964002792,,,,,,3.8497994623,19.38,,11.21,12.601051062,,,10.077374927,3.5104273458,,,4.7936906272,27.888289381,,,,,8.34,,9.56,,,11.309097834,,36.51,,27.28,,99.181042159,,,,,,10.79,25.75,,,,
2006-08-03,4.0366550961,10.79,,,9.8138017618,,8.6958176318,,4.4534065216,14.987890231,5.0598854789,,3.1248525408,,,,,,,,4.7615608983,,,,,1.72,6.9553552258,1.1778957785,,,,3.145299049,,7.0696671924,16.751006434,7.6842206207,6.2792519074,,,73.8630045,,,,,,3.8175160288,19.29,,10.96,12.386072501,,,9.9325605795,3.47528672,,,4.7870234635,27.555184399,,,,,8.26,,9.43,,,11.091615183,,36.55,,26.98,,99.023611934,,,,,,10.6,25.41,,,,
2006-08-04,4.0678864703,10.86,,,9.9042515477,,8.6697040652,,4.5588605923,15.032541343,5.0828849583,,3.1662962083,,,,,,,,4.8476650736,,,,,1.7000000000000002,7.0310391783,1.1915130709,,,,3.1906639393,,7.1385723309,17.23076827,7.7092302896,6.3611551932,,,75.217407161,,,,,,3.8820828959,19.47,,11.05,12.510098593,,,9.9751530346,3.5031568718,,,4.8203592816,27.823518968,,,,,8.42,,9.61,,,11.25236323,,36.67,,27.14,,100.59791419,,,,,,10.8,25.74,,,,
2006-08-07,4.0132315657,10.75,,,9.8062642795,,8.6697040652,,4.5183013344,14.861378744,5.0138865199,,3.1165638073,,,,,,,,4.7960025685000005,,,,,1.71,6.9175132496,1.1778957785,,,,3.145299049,,7.1110102756,17.336478503,7.6404537014,6.4066570185,,,73.592123967,,,,,,3.865941179,19.29,,10.96,12.352998876000001,,,9.9581160529,3.4934629057,,,4.7936906272,27.379378991,,,,,8.36,,9.46,,,11.205084392,,36.66,,26.8,,99.181042159,,,,,,10.76,25.56,,,,
2006-08-08,4.0366550961,10.76,,,9.8514891714,,8.7219311982,,4.4939657797,14.980448379,5.0675519721,,3.1414300078,,,,,,,,4.744340063,,,,,1.69,6.9477868305,1.1915130709,,,,3.1831031242,,7.2074774692,17.482846521,7.6592109526000005,6.4066570185,,,73.251338781,,,,,,3.8740120376,19.42,,10.79,12.419146125,,,9.9751530346,3.5273917863,,,4.7936906272,27.749495639,,,,,8.32,,9.541,,,11.233451694,,36.11,,26.8,,99.338472385,,,,,,10.74,25.45,,,,
2006-08-09,4.0678864703,10.66,,,9.9796263689,,8.7045221538,,4.5264131859,14.958122821,5.0982179447,,3.1580074749,,,,,,,,4.744340063,,,,,1.7000000000000002,7.0234707829,1.1915130709,,,,3.2360288294,,7.3521782592000005,17.3933994,7.7029778719,6.4521588439,,,73.461052742,,,,,,3.9062954712,19.42,,10.69,12.510098593,,,10.060337944,3.5455679719,,,4.8003577907,27.573690231,,,,,8.37,,9.58,,,11.318553601,,36.48,,26.71,,99.338472385,,,,,,10.68,25.45,,,,
2006-08-10,4.0366550961,10.52,,,9.8665641361,,8.6087724102,,4.5020776313,14.742309109,5.0828849583,,3.1331412743,,,,,,,,4.692677558,,,,,1.6800000000000002,7.0007655973,1.1847044248,,,,3.2360288294,,7.2970541486,17.271426052,7.6842206207,6.3793559234,,,72.185292815,,,,,,3.8497994623,19.15,,10.62,12.319925251,,,10.009226998,3.5831320891000003,,,4.7270189913,27.397884823,,,,,8.33,,9.59,,,11.223995927,,36.51,,25.93,,98.551321257,,,,,,10.63,25.32,,,,
2006-08-11,4.0366550961,10.56,,,9.889176583,,8.4520910114,,4.4777420764,14.786960221,5.0598854789,,3.1414300078,,,,,,,,4.692677558,,,,,1.67,7.0083339924,1.1847044248,,,,3.2209071993,,7.3728498005,17.190110485,7.6404537014,6.352054828,,,72.150340489,,,,,,3.8578703208,19.07,,10.66,12.295120033,,,10.077374927,3.5940378009,,,4.6670145187,27.508919818,,,,,8.3,,9.59,,,11.422567043,,36.5,,26.03,,99.023611934,,,,,,10.64,25.17,,,,
2006-08-14,4.0756943137,10.55,,,9.9645514033,,8.5217271887,,4.5426368894,14.935797263,5.0905514515,,3.1662962083,,,,,,,,4.7012879753,,,,,1.7000000000000002,7.053744364,1.2187476553,,,,3.2813937195,,7.4210833973,17.377136286,7.7029778719,6.4339581139,,,72.980458249,,,,,,3.922437188,19.42,,10.74,12.468756562,,,10.281818713,3.6110022403,,,4.7136846638000005,27.795760219,,,,,8.4,,9.7,,,11.640049693,,36.66,,26.1,,99.495902611,,,,,,10.89,25.48,,,,
2006-08-15,4.1147335313,10.55,,,10.107763565,,8.5739543216,,4.5426368894,14.995332083000001,5.113550931,,3.1828736754,,,,,,,,4.7873921508,,,,,1.7000000000000002,7.1067231308,1.2323649475,,,,3.3116369797000003,,7.4417549393,17.458451851,7.7592496256,6.5158613995,,,73.251338781,,,,,,3.9466497632,19.47,,10.92,12.510098593,,,10.341448151,3.6049435121,,,4.7603548092,27.555184399,,,,,8.4,,9.8,,,11.857532344,,36.55,,26.05,,100.12562351,,,,,,10.9,25.86,,,,
2006-08-16,4.1381570618,10.58,,,10.12283853,,8.652295021,,4.5426368894,14.950680969,5.1365504105,,3.2077398760999998,,,,,,,,4.8734963263,,,,,1.7000000000000002,7.1521335021,1.2323649475,,,,3.3191977946,,7.4073023698,17.637346095,7.778006877,6.5431624949,,,73.129005638,,,,,,3.9870040552,19.66,,10.95,12.741613967,,,10.469225515,3.5988847833,,,4.7936906272,27.397884823,,,,,8.4,,9.8,,,12.235763041,,36.5,,25.95,,99.810763062,,,,,,10.92,25.82,,,,
2006-08-17,4.1459649055,10.56,,,10.062538671,,8.7219311982,,4.5913079989,15.010215786,5.1288839172,,3.2243173431,,,,,,,,4.8821067437,,,,,1.72,7.3337749879,1.2255563014,,,,3.3040761647,,7.3315067181,17.564162086,7.7717544609,6.5249617647,,,74.081456541,,,,,,3.9789331969,19.75,,11.04,12.749882375,,,10.452188533,3.6170609692999998,,,4.7936906272,27.425643572,,,,,8.47,,9.8,,,12.396511087,,36.64,,26.0,,100.75534441,,,,,,11.08,25.96,,,,
2006-08-18,4.1303492184,10.53,,,9.9947013325,,8.7132266761,,4.5831961469,15.010215786,5.1058844378,,3.2243173431,,,,,,,,4.8648859086,,,,,1.72,7.3716169641,1.2255563014,,,,3.2360288294,,7.3246162044,17.507241191,7.7404923759,6.4794599393,,,74.326122829,,,,,,3.9708623383,19.71,,10.99,12.551440625,,,10.435151552,3.6328136635,,,4.7936906272,27.610701896,,,,,8.45,,9.77,,,12.264130344,,37.09,,25.98,,100.12562351,,,,,,11.11,25.91,,,,
2006-08-21,4.1225413751,10.51,,,9.9947013325,,8.7567492868,,4.5750842955,15.025099493,5.1442169035,,3.2243173431,,,,,,,,4.8476650736,,,,,1.69,7.2883646163,1.211939009,,,,3.2435896444,,7.3039446624,17.523504304,7.8342786315,6.4794599393,,,74.74555075,,,,,,3.9466497632,19.75,,10.98,12.642393093,,,10.358485132,3.6073670036000003,,,4.7936906272,27.508919818,,,,,8.44,,9.79,,,12.944945597,,36.59,,25.9,,100.28305373,,,,,,11.05,26.25,,,,
2006-08-22,4.1225413751,10.52,,,10.047463706,,8.7828628534,,4.5831961469,15.099518014,5.1748828761,,3.2408948101,,,,,,,,4.8218338209,,,,,1.7000000000000002,7.2807962212,1.2187476553,,,,3.2511504593,,7.3521782592000005,17.539767418,7.8530358835000005,6.4885603044,,,74.168837358,,,,,,3.9547206217,19.71,,11.09,12.501830188,,,10.401077587,3.6049435121,,,4.7936906272,27.555184399,,,,,8.45,,9.79,,,12.585626436,,36.92,,25.69,,101.69992577,,,,,,11.09,26.51,,,,
2006-08-23,4.0756943137,10.55,,,10.062538671,,8.7480447647,,4.5750842955,15.054866898,5.1288839172,,3.2243173431,,,,,,,,4.8390546561,,,,,1.69,7.2051122687,1.211939009,,,,3.2209071993,,7.3797403149,17.377136286,7.8342786315,6.4339581139,,,73.784361765,,,,,,3.922437188,19.71,,11.11,12.419146125,,,10.298855695,3.5976730377,,,4.7936906272,27.379378991,,,,,8.44,,9.78,,,12.632905272,,36.99,,25.49,,101.38506531,,,,,,11.08,26.32,,,,
2006-08-24,4.0991178441,10.66,,,10.145450975,,8.7393402425,,4.6480909599,15.114401718,5.1442169035,,3.2326060766999998,,,,,,,,4.8046129857,,,,,1.7000000000000002,7.2505226402,1.2255563014,,,,3.2284680144,,7.4555359667,17.255162939,7.8155213795,6.4521588439,,,73.129005638,,,,,,3.9466497632,19.8,,11.14,12.443951345,,,10.247744749,3.6110022403,,,4.8136921180000005,27.481161069,,,,,8.6,,9.82,,,12.651816808,,36.85,,25.35,,101.69992577,,,,,,11.14,26.33,,,,
2006-08-25,4.091310001,10.62,,,10.175600904,,8.7654538089,,4.6480909599,15.069750604,5.1288839172,,3.2408948101,,,,,,,,4.7873921508,,,,,1.69,7.2656594307999995,1.2051303631,,,,3.2360288294,,7.3866308287,17.295820721,7.8342786315,6.443058479,,,73.015410576,,,,,,3.9466497632,19.84,,11.0,12.34473047,,,10.307374186,3.6231196978,,,4.7936906272,27.314608578,,,,,8.6,,9.79,,,12.64236104,,36.74,,25.05,,101.22763509,,,,,,11.07,26.02,,,,
2006-08-28,4.1303492184,10.75,,,10.160525938,,8.826385464,,4.6724265147,15.106959865,5.1442169035,,3.2408948101,,,,,,,,4.8132234033,,,,,1.7000000000000002,7.3564801737,1.211939009,,,,3.2889545346,,7.4624264805,17.458451851,7.8530358835000005,6.461259209,,,73.08531523,,,,,,3.9062954712,19.96,,11.19,12.311656845,,,10.307374186,3.6328136635,,,4.8336936088,27.444149404,,,,,8.66,,9.9,,,12.689639878,,36.95,,25.21,,101.69992577,,,,,,11.32,25.99,,,,
2006-08-29,4.1381570618,10.74,,,10.12283853,,8.7828628534,,4.7129857725,15.173936536,5.15954989,,3.2408948101,,,,,,,,4.8821067437,,,,,1.71,7.3943221498,1.211939009,,,,3.3116369797000003,,7.4210833973,17.466583408,7.8530358835000005,6.4794599393,,,73.373671925,,,,,,3.922437188,20.08,,11.23,12.27858322,,,10.401077587,3.652201595,,,4.8336936088,27.425643572,,,,,8.71,,9.95,,,12.670728343,,36.6,,25.21,,101.22763509,,,,,,11.66,25.98,,,,
2006-08-30,4.1537727487,10.73,,,10.220825797,,8.7654538089,,4.6399791081,15.211145795,5.15954989,,3.2408948101,,,,,,,,4.9251588313,,,,,1.72,7.4170273353,1.2255563014,,,,3.3116369797000003,,7.4073023698,17.645477651,7.8405310482,6.5158613995,,,73.461052742,,,,,,3.9062954712,20.08,,11.39,12.377804095,,,10.50329948,3.6631073068,,,4.847027936,27.573690231,,,,,8.57,,9.99,,,12.632905272,,36.28,,25.21,,101.38506531,,,,,,11.45,25.83,,,,
2006-08-31,4.1381570618,10.64,,,10.160525938,,8.7132266761,,4.6643146628,15.181378386,5.1825493694,,3.2243173431,,,,,,,,4.9337692491,,,,,1.72,7.4245957308,1.2187476553,,,,3.3116369797000003,,7.3866308287,17.490978078,7.8092689633,6.4885603044,,,73.041624821,,,,,,3.8901537543,19.96,,11.25,12.228972783,,,10.409596078,3.6509898494,,,4.8270264451,27.555184399,,,,,8.63,,9.97,,,12.585626436,,36.15,,25.18,,101.07020486,,,,,,11.48,25.67,,,,
2006-09-01,4.1381570618,10.67,,,10.250975726,,8.7567492868,,4.6643146628,15.29300617,5.2132153419,,3.2408948101,,,,,,,,4.9596005017,,,,,1.71,7.4700061022,1.2323649475,,,,3.3116369797000003,,7.3935213425,17.832503452,7.7842592946,6.6705676060000005,,,73.08531523,,,,,,3.898224613,19.91,,11.22,12.228972783,,,10.443670043000001,3.7018831697,,,4.8403607724,27.851277717,,,,,8.62,,9.97,,,12.566714901,,36.09,,25.72,,100.91277464,,,,,,11.48,25.88,,,,
2006-09-04,4.1615805924,10.77,,,10.40172537,,8.8002718976,,4.7129857725,15.412075804,5.266880794,,3.2657610109,,,,,,,,4.950990084,,,,,1.7000000000000002,7.591100426,1.2323649475,,,,3.3267586096,,7.4762075082,18.296002173,7.8217737977,6.7615712568,,,73.172696047,,,,,,3.898224613,20.08,,11.38,12.402609313,,,10.767372703,3.6958244408,,,4.8336936088,27.555184399,,,,,8.71,,10.1,,,12.538347598,,36.15,,25.8,,101.85735599,,,,,,11.59,26.51,,,,
2006-09-05,4.1537727487,10.71,,,10.364037958,,8.8960216413,,4.7048739208,15.404633952,5.266880794,,3.2491835437,,,,,,,,4.950990084,,,,,1.74,7.5608268451,1.211939009,,,,3.3267586096,,7.4073023698,18.174028826,7.7842592946,6.7160694314,,,71.547412852,,,,,,3.8820828959,19.91,,11.44,12.270314814,,,10.631076846,3.6316019181,,,4.7803563,27.52742565,,,,,8.7,,10.08,,,12.462701459,,35.85,,25.6,,101.38506531,,,,,,11.51,26.2,,,,
2006-09-06,4.1069256878000004,10.56,,,10.258513208,,8.8437945083,,4.6643146628,15.300448021,5.2822137803,,3.2077398760999998,,,,,,,,4.9337692491,,,,,1.72,7.4245957308,1.1915130709,,,,3.3116369797000003,,7.3521782592000005,17.913819017,7.6842206207,6.6705676060000005,,,71.346436974,,,,,,3.8497994623,19.88,,11.28,12.179362346,,,10.554410427,3.6085787491,,,4.747020482,27.314608578,,,,,8.62,,10.1,,,12.339776483,,35.55,,25.19,,99.653332836,,,,,,11.38,25.84,,,,
2006-09-07,4.0756943137,10.55,,,10.27358817,,8.7654538089,,4.607531702,15.300448021,5.3052132598,,3.1911624091,,,,,,,,4.950990084,,,,,1.71,7.3564801737,1.1915130709,,,,3.2965153495,,7.2763826074,17.694266991,7.6091916164,6.6432665108,,,69.677463372,,,,,,3.7933034534,19.8,,11.22,11.956115377,,,10.435151552,3.5819203434,,,4.6936831733,26.796445271,,,,,8.52,,10.17,,,12.131749599,,35.57,,25.25,,98.393891031,,,,,,11.3,25.87,,,,
2006-09-08,4.0835021573,10.55,,,10.416800333,,8.7828628534,,4.6886502177,15.374866542,5.4125441638,,3.1828736754,,,,,,,,5.0026525894,,,,,1.73,7.3110698021000005,1.1915130709,,,,3.3191977946,,7.4417549393,17.637346095,7.6467061175,6.6796679711,,,70.131843619,,,,,,3.8175160288,19.91,,11.48,11.97265219,,,10.597002881,3.574649869,,,4.6936831733,27.083285673,,,,,8.68,,10.31,,,12.179028437,,35.83,,25.26,,99.338472385,,,,,,11.4,26.44,,,,
2006-09-11,4.0756943137,10.51,,,10.469562709,,8.7132266761,,4.7048739208,15.29300617,5.4125441638,,3.1828736754,,,,,,,,4.9251588313,,,,,1.7000000000000002,7.2656594307999995,1.1847044248,,,,3.3116369797000003,,7.3108351763,17.287689165,7.5779295301000005,6.6887683362,,,69.013369163,,,,,,3.80944517,19.88,,11.42,11.898236535,,,10.622558355,3.5758616149,,,4.7536876455,26.70391611,,,,,8.7,,10.35,,,12.254674576,,35.87,,24.68,,98.551321257,,,,,,11.35,26.84,,,,
2006-09-12,4.1225413751,10.62,,,10.725837101,,8.652295021,,4.7778805853,15.315331724,5.4278771501,,3.2160286096,,,,,,,,4.950990084,,,,,1.71,7.3640485689,1.211939009,,,,3.3721234999,,7.3659592867,17.55603053,7.5841819485,6.7160694314,,,69.231821206,,,,,,3.922437188,20.17,,11.64,11.989189002,,,10.792928176,3.5891908175,,,4.7603548092,26.565122367,,,,,8.83,,10.62,,,12.434334157,,35.75,,24.95,,99.181042159,,,,,,11.39,26.95,,,,
2006-09-13,4.1615805924,10.57,,,10.590162421,,8.5826588438,,4.7778805853,15.397192099,5.4355436433,,3.1994511426,,,,,,,,4.9768213365000005,,,,,1.82,7.3867537546,1.1915130709,,,,3.4250492049,,7.3935213425,17.743056329,7.4903956905,6.6705676060000005,,,70.131843619,,,,,,3.9789331969,20.13,,11.68,12.319925251,,,10.861076104,3.5770733604,,,4.7936906272,27.009262344,,,,,8.83,,10.62,,,12.42487839,,36.18,,24.95,,100.44048396,,,,,,11.32,26.71,,,,
2006-09-14,4.1615805924,10.61,,,10.560012494,,8.6261814545,,4.7778805853,15.479052473,5.4585431228,,3.1994511426,,,,,,,,4.9423796664,,,,,1.83,7.4473009163,1.24598224,,,,3.440170835,,7.4073023698,17.767451,7.4466287718,6.6978687012,,,70.28912909,,,,,,3.9708623383,20.29,,11.64,12.262046408,,,10.844039122,3.5940378009,,,4.7203518275,26.740927774,,,,,8.83,,10.8,,,12.443789924,,36.36,,25.15,,99.810763062,,,,,,11.15,26.88,,,,
2006-09-15,4.2396590276,10.74,,,10.657999762,,8.5826588438,,4.818439843,15.64277322,5.473876109,,3.2408948101,,,,,,,,4.9423796664,,,,,1.8599999999999999,7.4548693119,1.2255563014,,,,3.5762655054,,7.4279739119,17.881292791,7.4716384397,6.7342701616,,,68.873559856,,,,,,3.9789331969,20.34,,11.66,12.262046408,,,10.844039122,3.6194844606,,,4.6870160094,27.203573584,,,,,8.92,,11.1,,,12.34923225,,36.64,,25.15,,99.810763062,,,,,,11.07,27.48,,,,
2006-09-18,4.2474668711,10.86,,,10.725837101,,8.6087724102,,4.7778805853,15.866028784000001,5.4585431228,,3.2491835437,,,,,,,,4.8476650736,,,,,1.83,7.4548693119,1.211939009,,,,3.5762655054,,7.5657841876,17.816240339,7.5529198628,6.7342701616,,,70.402724151,,,,,,3.9870040552,20.29,,11.65,12.319925251,,,10.809965158,3.6279666806,,,4.6803488459,27.444149404,,,,,8.82,,11.1,,,12.34923225,,36.55,,25.17,,98.551321257,,,,,,10.61,27.2,,,,
2006-09-19,4.2318511839,10.88,,,10.673074725,,8.600067888,,4.785992437,15.650215072,5.4048776707,,3.2326060766999998,,,,,,,,4.8562754911,,,,,1.83,7.3791853594,1.1983217169,,,,3.5762655054,,7.6209082985,17.897555904,7.4966481076,6.7433705268,,,70.009510475,,,,,,3.9950749138,20.34,,11.61,12.162825534,,,10.511817972,3.6279666806,,,4.6870160094,27.231332332,,,,,8.85,,11.25,,,12.283041878,,36.5,,25.24,,98.393891031,,,,,,10.55,26.75,,,,
2006-09-20,4.2786982452,11.19,,,10.695687173,,8.7306357203,,4.8914465075999995,15.828819524,5.5505410405,,3.2574722771999998,,,,,,,,4.7701713158,,,,,1.88,7.5154164736,1.2323649475,,,,3.6896777309,,7.6553608678,18.23908128,7.5404150279,6.9526789235,,,70.324081416,,,,,,4.0515709226,20.55,,12.01,12.295120033,,,10.588484391,3.6412958838,,,4.7936906272,27.610701896,,,,,9.03,,11.44,,,12.34923225,,36.66,,25.79,,98.708751482,,,,,,10.73,27.08,,,,
2006-09-21,4.2865060887,11.23,,,10.725837101,,8.826385464,,4.8346635463,15.702308037,5.5965399995,,3.2491835437,,,,,,,,4.8734963263,,,,,1.87,7.5154164736,1.2255563014,,,,3.7047993608,,7.717375492,18.450501747,7.5779295301000005,6.8980767331,,,70.402724151,,,,,,4.0354292058,20.43,,11.91,12.179362346,,,10.545891935,3.652201595,,,4.8003577907,27.481161069,,,,,8.95,,11.57,,,12.330320715,,36.4,,26.11,,98.07903058,,,,,,10.72,27.6,,,,
2006-09-22,4.2630825582,11.22,,,10.590162421,,8.7306357203,,4.8265516948,15.754401001,5.5812070131,,3.2408948101,,,,,,,,4.8132234033,,,,,1.88,7.4245957308,1.2255563014,,,,3.6896777309,,7.7449375473,18.442370191,7.5279101942,6.9435785585000005,,,69.389106677,,,,,,4.003145772,20.64,,11.72,12.113215096,,,10.656632319,3.6534133407000002,,,4.7603548092,27.203573584,,,,,8.94,,11.73,,,12.358688017,,36.12,,26.19,,97.449309677,,,,,,10.58,27.65,,,,
2006-09-25,4.2474668711,11.37,,,10.544937529,,8.6784085874,,4.8914465075999995,15.873470636,5.5965399995,,3.2243173431,,,,,,,,4.8304442386,,,,,1.8599999999999999,7.4548693119,1.211939009,,,,3.6896777309,,7.6622513814,18.686316887,7.4591336055,6.9344781934,,,68.401703445,,,,,,3.9950749138,20.47,,11.74,12.022262628,,,10.631076846,3.6328136635,,,4.7936906272,26.870468601,,,,,9.04,,11.84,,,12.320864948,,36.12,,26.49,,97.449309677,,,,,,10.52,28.0,,,,
2006-09-26,4.2786982452,11.62,,,11.125323655,,8.7393402425,,4.9401176171,15.910679898,6.1945264653,,3.2243173431,,,,,,,,4.916548414,,,,,1.8900000000000001,7.4775744974,1.24598224,,,,3.7955291413000003,,7.779390117,19.109157825,7.6342012837,6.9162774633,,,71.835769549,,,,,,4.0354292058,20.6,,11.83,12.71680875,,,10.784409686,3.6400841379,,,4.8003577907,27.314608578,,,,,9.16,,11.95,,,12.330320715,,36.76,,26.71,,97.606739903,,,,,,10.74,28.87,,,,
2006-09-27,4.2865060887,11.84,,,11.743397191,,8.7915673754,,4.9320057654,16.550679182,6.6775155337,,3.1994511426,,,,,,,,4.9768213365000005,,,,,1.88,7.4700061022,1.2527908858,,,,4.3323470078,,8.0274486133,19.751550791,7.9218124706,6.998180749,,,73.461052742,,,,,,4.0596417812,20.73,,11.92,12.865640061,,,10.656632319,3.7564117265,,,4.847027936,27.943806878,,,,,9.13,,12.13,,,12.34923225,,37.02,,29.55,,98.07903058,,,,,,10.6,28.56,,,,
2006-09-28,4.2865060887,11.97,,,11.41928546,,8.991771385,,4.9482294686,16.43160955,6.5088526843,,3.2077398760999998,,,,,,,,5.0801463472,,,,,1.8399999999999999,7.4775744974,1.259599532,,,,4.1357658172,,7.8827478241,21.507967,8.1281422342,7.007281114,,,73.408624251,,,,,,4.0838543564,20.86,,11.97,12.964860936000001,,,10.50329948,3.7200593551,,,4.8870309176,28.573005179,,,,,9.17,,11.83,,,12.34923225,,36.66,,35.09,,98.551321257,,,,,,10.46,28.23,,,,
2006-09-29,4.2865060887,12.15,,,11.17808603,,9.0265894736,,5.0050124298,16.215795835,6.4015217802,,3.2077398760999998,,,,,,,,5.14041927,,,,,1.88,7.5759636355,1.2868341165000001,,,,4.0072319616,,7.9378719343,20.824916253,8.1594043201,7.0527829394,,,73.461052742,,,,,,4.11613779,21.04,,11.9,12.840834843,,,10.409596078,3.7091536438,,,4.9136995720000005,28.517487682,,,,,9.25,,11.77,,,12.415422622,,36.58,,35.05,,101.07020486,,,,,,10.31,28.15,,,,
2006-10-02,4.2865060887,12.01,,,11.328835674,,9.0091804293,,4.9482294686,16.282772505,6.3095238625,,3.2243173431,,,,,,,,5.0801463472,,,,,1.87,7.5683952404,1.2664081783,,,,4.0299144068,,7.8689667964000005,21.507967,8.2281809091,7.007281114,,,73.408624251,,,,,,4.1080669315,21.08,,11.93,12.973129341,,,10.332929659,3.694612695,,,4.893698081,28.415705604,,,,,9.17,,11.68,,,12.320864948,,36.4,,34.98,,102.17221644,,,,,,10.6,27.89,,,,
2006-10-03,4.2786982452,11.7,,,11.328835674,,8.9308397298,,4.9401176171,16.044633236,6.4475207392,,3.2243173431,,,,,,,,5.0887567645,,,,,1.8599999999999999,7.4851428927,1.2732168243,,,,4.0374752218,,7.8414047409,21.353467426,8.0906277323,6.9344781934,,,71.311484648,,,,,,4.1242086484,20.78,,11.75,12.840834843,,,10.409596078,3.6837069836,,,4.893698081,28.758063503,,,,,9.16,,11.66,,,12.235763041,,36.12,,34.9,,103.58908847,,,,,,10.5,28.17,,,,
2006-10-04,4.2865060887,11.65,,,11.260998333,,9.0788166057,,5.0212361331,16.186028427,6.4781867118,,3.2408948101,,,,,,,,5.1318088523,,,,,1.97,7.6667843785,1.3208773472,,,,4.0828401121,,7.7656090884,21.53236167,8.0531132297,7.007281114,,,71.311484648,,,,,,4.1242086484,20.82,,11.85,13.072350217,,,10.477744007,3.6715895266,,,4.9403682264,28.647028509000002,,,,,9.3,,11.51,,,12.254674576,,36.47,,34.91,,104.06137915,,,,,,10.58,28.5,,,,
2006-10-05,4.294313932,11.7,,,11.487122797,,9.4269974912,,5.037459836,16.312539914,6.4705202185,,3.2491835437,,,,,,,,5.1490296874,,,,,1.98,7.9165414205,1.3208773472,,,,4.075279297,,7.8138426854,21.605545679,8.2469381584,6.998180749,,,72.648411146,,,,,,4.1242086484,21.04,,12.09,13.179839498,,,10.511817972,3.7309650672,,,4.9470353899,29.165191815,,,,,9.32,,11.5,,,12.245218809,,36.65,,34.8,,105.16339073,,,,,,11.17,28.63,,,,
